Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Portugal,Tourist Arrivals,2020-04-30T00:00:00,46732,Monthly,PORTUGALTOUARR,2020-08-03T10:20:00
Portugal,Tourist Arrivals,2020-05-31T00:00:00,59199,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2020-06-30T00:00:00,190227,Monthly,PORTUGALTOUARR,2020-08-19T14:25:00
Portugal,Tourist Arrivals,2020-07-31T00:00:00,889198,Monthly,PORTUGALTOUARR,2020-09-19T10:20:00
Portugal,Tourist Arrivals,2020-08-31T00:00:00,1732788,Monthly,PORTUGALTOUARR,2020-10-17T10:21:00
Portugal,Tourist Arrivals,2020-09-30T00:00:00,1519308,Monthly,PORTUGALTOUARR,2020-11-21T10:15:00
Portugal,Tourist Arrivals,2020-10-31T00:00:00,1139560,Monthly,PORTUGALTOUARR,2020-12-19T10:19:00
Portugal,Tourist Arrivals,2020-11-30T00:00:00,400509,Monthly,PORTUGALTOUARR,2021-01-16T10:22:00
Portugal,Tourist Arrivals,2020-12-31T00:00:00,383989,Monthly,PORTUGALTOUARR,2021-02-20T10:15:00
Portugal,Tourist Arrivals,2021-01-31T00:00:00,282884,Monthly,PORTUGALTOUARR,2021-03-20T10:15:00
Portugal,Tourist Arrivals,2021-02-28T00:00:00,142953,Monthly,PORTUGALTOUARR,2021-04-17T10:14:00
Portugal,Tourist Arrivals,2021-03-31T00:00:00,184036,Monthly,PORTUGALTOUARR,2021-05-15T10:18:00
Portugal,Tourist Arrivals,2021-04-30T00:00:00,273420,Monthly,PORTUGALTOUARR,2021-08-26T21:52:00
Portugal,Tourist Arrivals,2021-05-31T00:00:00,805335,Monthly,PORTUGALTOUARR,2021-08-26T21:52:00
Portugal,Tourist Arrivals,2021-06-30T00:00:00,1404310,Monthly,PORTUGALTOUARR,2021-08-21T10:12:00
Portugal,Tourist Arrivals,2021-07-31T00:00:00,1854442,Monthly,PORTUGALTOUARR,2021-09-18T10:12:00
Portugal,Tourist Arrivals,2021-08-31T00:00:00,3288095,Monthly,PORTUGALTOUARR,2021-10-16T10:12:00
Portugal,Tourist Arrivals,2021-09-30T00:00:00,3032666,Monthly,PORTUGALTOUARR,2021-11-20T10:11:00
Portugal,Tourist Arrivals,2021-10-31T00:00:00,3546898,Monthly,PORTUGALTOUARR,2021-12-18T10:13:00
Portugal,Tourist Arrivals,2021-11-30T00:00:00,2300806,Monthly,PORTUGALTOUARR,2022-01-15T10:12:00
Portugal,Tourist Arrivals,2021-12-31T00:00:00,1456404,Monthly,PORTUGALTOUARR,2022-02-19T10:18:00
Portugal,Tourist Arrivals,2022-01-31T00:00:00,1137711,Monthly,PORTUGALTOUARR,2022-03-19T10:12:00
Portugal,Tourist Arrivals,2022-02-28T00:00:00,1781862,Monthly,PORTUGALTOUARR,2022-04-16T10:12:00
Portugal,Tourist Arrivals,2022-03-31T00:00:00,2715343,Monthly,PORTUGALTOUARR,2022-05-14T10:12:00
Portugal,Tourist Arrivals,2022-04-30T00:00:00,4110029,Monthly,PORTUGALTOUARR,2022-06-18T10:13:00
